data,totale_casi,positivi,netto_positivi,tamponi,guariti,totale_positivi,morti,sintomi,intensiva,delta_positivi
2020-12-02 17:00:00,126110,1569,-537,19676,2037,71305,69,-37,0,39.61060464067672
2020-12-03 17:00:00,127870,1766,-1068,17979,2743,70237,85,-24,-2,42.02380277890139
2020-12-04 17:00:00,130009,2143,-181,17677,2257,70056,63,49,3,46.292547996410825
2020-12-05 17:00:00,131973,1964,-427,18663,2339,69629,52,-10,-5,44.31703961232068
2020-12-06 17:00:00,133761,1788,-1462,11171,3162,68167,88,29,-2,42.28474902373195
2020-12-07 17:00:00,135651,1891,1314,9865,519,69481,57,69,-2,43.485629810317796
2020-12-08 17:00:00,137270,1624,-2959,16576,4529,66522,49,-24,-5,40.29888335921977
2020-12-09 17:00:00,138348,1079,-679,10483,1711,65843,46,76,-1,32.848135411313685
2020-12-10 17:00:00,139800,1453,-1126,17556,2506,64717,72,-12,-4,38.118237105091836
2020-12-11 17:00:00,141010,1211,-662,17459,1811,64055,61,-33,2,34.79942528261063
2020-12-12 17:00:00,142816,1807,-83,17975,1807,63972,82,1,-9,42.50882261366456
2020-12-13 17:00:00,144755,1940,790,11137,1106,64762,43,6,-2,44.04543109109048
2020-12-14 17:00:00,146325,1574,224,10517,1273,64986,73,12,2,39.67366884975475
2020-12-15 17:00:00,147558,1238,-352,15770,1511,64634,74,-34,-8,35.185224171518364
2020-12-16 17:00:00,148794,1238,-1788,17567,2946,62846,78,-24,-2,35.185224171518364
2020-12-17 17:00:00,150460,1667,-269,14297,1857,62577,78,28,-6,40.82891132518721
2020-12-18 17:00:00,152204,1745,-251,16762,1920,62326,75,-37,1,41.773197148410844
2020-12-19 17:00:00,153844,1641,-1377,13851,2944,60949,73,55,-1,40.50925820105819
