data,totale_casi,positivi,netto_positivi,tamponi,guariti,totale_positivi,morti,sintomi,intensiva,delta_positivi
2020-10-28 17:00:00,4400,196,179,3267,17,2504,0,3,2,14.0
2020-10-29 17:00:00,4625,225,210,2741,13,2714,2,14,-4,15.0
2020-10-30 17:00:00,4863,239,236,2852,1,2950,1,8,2,15.459624833740307
2020-10-31 17:00:00,5065,202,174,3134,26,3124,2,12,0,14.212670403551895
2020-11-01 17:00:00,5310,245,238,2871,6,3362,1,7,4,15.652475842498529
2020-11-02 17:00:00,5564,254,243,2343,10,3605,1,3,6,15.937377450509228
2020-11-03 17:00:00,5830,266,35,2888,228,3640,3,20,7,16.30950643030009
2020-11-04 17:00:00,6092,262,253,2874,5,3893,3,28,-15,16.186414056238647
2020-11-05 17:00:00,6450,358,351,3412,4,4244,4,5,0,18.920887928424502
2020-11-06 17:00:00,6714,264,237,2861,23,4481,4,-5,4,16.24807680927192
2020-11-07 17:00:00,7106,392,314,3550,74,4795,4,15,1,19.79898987322333
2020-11-08 17:00:00,7465,359,225,3182,130,5020,4,6,0,18.947295321496416
2020-11-09 17:00:00,7908,443,425,2204,14,5445,4,23,0,21.047565179849187
2020-11-10 17:00:00,8317,409,402,3082,0,5847,7,27,3,20.223748416156685
2020-11-11 17:00:00,8693,376,290,3371,81,6137,5,3,-1,19.390719429665317
2020-11-12 17:00:00,9119,426,423,3313,2,6560,1,12,3,20.639767440550294
2020-11-13 17:00:00,9416,297,117,2957,173,6677,7,40,6,17.233687939614086
2020-11-14 17:00:00,9749,333,309,3373,19,6986,5,7,-1,18.24828759089466
2020-11-15 17:00:00,10093,344,53,2559,286,7039,5,-3,15,18.547236990991408
2020-11-16 17:00:00,10390,297,229,1729,62,7268,6,16,4,17.233687939614086
2020-11-17 17:00:00,11070,680,470,4344,203,7738,7,-5,8,26.076809620810597
2020-11-18 17:00:00,12006,936,793,5906,133,8531,10,35,-7,30.59411708155671
2020-11-19 17:00:00,12512,506,447,2741,54,8978,5,7,1,22.494443758403985
2020-11-20 17:00:00,13027,515,389,3070,115,9367,11,20,-1,22.693611435820433
2020-11-21 17:00:00,13452,425,421,2954,0,9788,4,11,-1,20.615528128088304
2020-11-22 17:00:00,13896,444,270,2426,169,10058,5,7,2,21.071307505705477
2020-11-23 17:00:00,14217,321,88,2056,216,10146,17,2,0,17.916472867168917
2020-11-24 17:00:00,14524,307,-11,3208,314,10135,4,-6,-5,17.52141546793523
2020-11-25 17:00:00,14859,335,129,2749,199,10264,7,-4,1,18.303005217723125
2020-11-26 17:00:00,15256,397,202,2608,191,10466,4,3,2,19.924858845171276
2020-11-27 17:00:00,15724,468,356,3147,107,10822,5,4,-1,21.633307652783937
2020-11-28 17:00:00,16150,426,162,3201,251,10984,13,-22,-2,20.639767440550294
2020-11-29 17:00:00,16444,294,40,2536,245,11024,9,-5,1,17.146428199482248
2020-11-30 17:00:00,16714,270,-54,1759,310,10970,14,-5,-1,16.431676725154983
2020-12-01 17:00:00,17032,318,-1,2298,313,10969,6,17,-2,17.832554500127006
2020-12-02 17:00:00,17262,230,-79,3165,300,10890,9,-6,-4,15.165750888103101
2020-12-03 17:00:00,17542,280,-299,2782,567,10591,12,-12,-4,16.73320053068151
2020-12-04 17:00:00,17891,335,-16,2921,358,10575,7,-9,2,18.303005217723125
2020-12-05 17:00:00,18197,306,87,2970,209,10662,10,-11,-5,17.4928556845359
2020-12-06 17:00:00,18537,340,-1,2922,337,10661,4,11,3,18.439088914585774
2020-12-07 17:00:00,18712,175,-320,1476,485,10341,10,-8,-5,13.228756555322953
2020-12-08 17:00:00,18867,155,25,2209,123,10366,7,-6,-2,12.449899597988733
2020-12-09 17:00:00,19006,139,-239,2893,372,10127,6,-2,0,11.789826122551595
2020-12-10 17:00:00,19175,169,-351,2732,513,9776,7,-4,-1,13.0
2020-12-11 17:00:00,19333,158,-360,2481,512,9416,6,-5,-3,12.569805089976535
2020-12-12 17:00:00,19568,235,-67,2674,297,9349,5,-13,1,15.329709716755891
2020-12-13 17:00:00,19796,228,33,2179,187,9382,8,-13,1,15.0996688705415
2020-12-14 17:00:00,19962,166,-60,1551,222,9322,4,7,-2,12.884098726725126
2020-12-15 17:00:00,20137,175,-200,2354,372,9122,3,-11,0,13.228756555322953
2020-12-16 17:00:00,20331,194,-240,2541,430,8882,4,-17,1,13.92838827718412
2020-12-17 17:00:00,20491,160,70,2576,85,8952,5,-22,-1,12.649110640673518
2020-12-18 17:00:00,20720,229,-449,2892,672,8503,6,-2,0,15.132745950421556
2020-12-19 17:00:00,20927,207,4,2609,196,8507,7,-4,0,14.38749456993816
2020-12-20 17:00:00,21151,224,-38,1926,261,8469,1,-3,1,14.966629547095765
2020-12-21 17:00:00,21261,110,-148,1397,251,8321,7,13,0,10.488088481701515
2020-12-22 17:00:00,21493,232,150,2845,77,8471,5,-8,1,15.231546211727817
