data,totale_casi,positivi,netto_positivi,tamponi,guariti,totale_positivi,morti,sintomi,intensiva,delta_positivi
2020-12-03 17:00:00,24516,286,-321,3508,592,6762,15,2,-8,16.911534525287763
2020-12-04 17:00:00,24684,168,-339,3354,503,6423,4,-17,3,12.96148139681572
2020-12-05 17:00:00,24910,226,-274,3840,493,6149,7,3,4,15.033296378372908
2020-12-06 17:00:00,25144,234,-84,2888,309,6065,9,2,-1,15.297058540778355
2020-12-07 17:00:00,25209,65,-75,377,132,5990,8,6,-4,8.06225774829855
2020-12-08 17:00:00,25344,135,-244,4005,370,5746,9,-20,1,11.61895003862225
2020-12-09 17:00:00,25433,89,-90,456,170,5656,9,5,-1,9.433981132056603
2020-12-10 17:00:00,25615,182,-277,3847,447,5379,12,-13,-1,13.490737563232042
2020-12-11 17:00:00,25834,219,-290,3527,500,5089,9,4,-1,14.798648586948742
2020-12-12 17:00:00,26045,211,-205,3180,406,4884,10,-13,-5,14.52583904633395
2020-12-13 17:00:00,26190,145,-76,2203,212,4808,9,-7,-4,12.041594578792296
2020-12-14 17:00:00,26239,49,-73,308,117,4735,5,12,-4,7.0
2020-12-15 17:00:00,26418,179,-175,4334,350,4560,4,-18,5,13.379088160259652
2020-12-16 17:00:00,26587,169,-237,3161,400,4323,6,-18,1,13.0
2020-12-17 17:00:00,26767,180,-313,3106,485,4010,8,0,-5,13.416407864998739
2020-12-18 17:00:00,26909,142,-65,2872,203,3945,4,-5,1,11.916375287812984
2020-12-19 17:00:00,27128,219,20,5158,193,3965,6,-4,-2,14.798648586948742
2020-12-20 17:00:00,27241,113,-82,2168,187,3883,8,-10,3,10.63014581273465
2020-12-21 17:00:00,27282,41,-30,351,64,3853,7,7,-3,6.4031242374328485
2020-12-22 17:00:00,27396,114,-124,3780,234,3729,4,-14,3,10.677078252031311
2020-12-23 17:00:00,27553,157,-181,3565,332,3548,6,-5,-4,12.529964086141668
